000088,	537.621643,	497.054047,	-198.082365,	-77.718979,	1207.918930,	55,	57,	56
000089,	545.354187,	537.541687,	-193.309868,	-47.414124,	1214.611721,	57,	61,	62
000090,	533.000000,	571.891296,	-204.514481,	-21.530475,	1225.554943,	47,	51,	52
000091,	619.000000,	585.636353,	-136.613334,	-10.841247,	1207.631683,	48,	52,	53
000092,	700.224976,	598.000000,	-74.233607,	-1.488020,	1190.415859,	47,	51,	52
000093,	745.500000,	603.000000,	-40.238924,	2.214987,	1181.326199,	48,	52,	55
000094,	764.324341,	599.081055,	-26.231470,	-0.675679,	1176.442242,	53,	57,	58
000095,	750.069763,	579.488342,	-36.745152,	-15.095141,	1177.487755,	49,	53,	56
000096,	712.400024,	579.075012,	-65.234565,	-15.582567,	1191.499233,	54,	58,	61
000097,	657.534912,	592.093018,	-107.344368,	-5.957741,	1205.565453,	51,	55,	55
000098,	606.421875,	621.531250,	-145.363693,	16.168470,	1201.488590,	48,	52,	55
000099,	579.049194,	693.950806,	-152.318735,	64.767665,	1103.005600,	83,	80,	73
000100,	496.955231,	654.895508,	-217.052800,	39.318361,	1145.984077,	84,	83,	81
000101,	460.403839,	612.096130,	-256.301038,	9.129228,	1207.556820,	67,	67,	69
000102,	578.774658,	657.225342,	-159.563274,	41.274941,	1154.032516,	76,	76,	75
000103,	632.866638,	639.783325,	-123.431733,	29.380877,	1181.635857,	54,	58,	57
000104,	716.047607,	638.642883,	-62.371221,	28.709174,	1188.696957,	40,	45,	48
000105,	777.034485,	636.206909,	-17.419768,	27.463611,	1213.629627,	14,	19,	22
000106,	850.838684,	660.822571,	36.478200,	43.641922,	1148.045444,	87,	82,	77
000107,	839.166687,	598.583313,	31.284850,	-1.131595,	1278.018761,	46,	50,	51
000108,	853.523804,	576.428589,	nan,	nan,	nan,	42,	46,	47
000109,	861.555542,	545.888916,	51.810101,	-45.544246,	1346.688843,	50,	54,	53
000110,	869.192322,	545.423096,	58.614995,	-46.233814,	1355.410385,	52,	56,	55
000111,	938.588257,	609.686279,	106.653190,	7.454258,	1231.309986,	82,	81,	77
000112,	995.040833,	642.816345,	142.773899,	31.342445,	1171.232891,	97,	94,	87
000113,	1015.900024,	607.875000,	nan,	nan,	nan,	84,	80,	77
000114,	1007.892883,	556.928589,	nan,	nan,	nan,	33,	38,	42
000115,	966.277771,	511.138885,	139.837627,	-74.731140,	1345.580959,	39,	44,	47
000116,	916.299988,	477.266663,	102.272686,	-107.930089,	1407.019043,	29,	34,	38
000117,	887.217407,	460.869568,	77.052731,	-122.915597,	1413.529396,	29,	34,	37
000119,	842.321411,	368.571442,	38.226110,	-209.033992,	1445.173359,	55,	56,	59
000120,	858.636353,	406.000000,	47.953941,	-158.656944,	1308.510876,	122,	103,	86
000121,	766.555542,	325.592590,	-31.145085,	-255.541354,	1489.996815,	59,	63,	64
000122,	806.557373,	447.409851,	5.011073,	-116.607723,	1222.702503,	169,	134,	101
000123,	766.786865,	423.901642,	-26.212008,	-138.977896,	1262.729740,	164,	134,	96
000124,	706.482788,	412.068970,	-74.680835,	-150.077680,	1277.725601,	163,	137,	91
000125,	685.983582,	453.180328,	-86.129117,	-110.909015,	1208.655643,	167,	144,	94
000126,	589.137939,	349.137939,	nan,	nan,	nan,	59,	63,	62
000127,	647.826904,	447.000000,	-115.228307,	-115.854455,	1211.549854,	182,	144,	94
000128,	618.666687,	432.611115,	-139.327041,	-128.612872,	1229.356384,	176,	145,	91
000129,	642.714294,	468.023804,	-116.940412,	-98.123035,	1189.584637,	65,	66,	71
000130,	601.130432,	438.456512,	nan,	nan,	nan,	174,	140,	94
000131,	599.934753,	425.130432,	nan,	nan,	nan,	168,	142,	92
000132,	650.818176,	413.854553,	nan,	nan,	nan,	167,	134,	91
000133,	718.157898,	393.815796,	nan,	nan,	nan,	156,	135,	100
000134,	758.977295,	395.045441,	nan,	nan,	nan,	161,	132,	90
000135,	788.500000,	404.666656,	-9.506401,	-161.471056,	1322.629738,	157,	124,	91
000136,	795.477295,	415.068176,	nan,	nan,	nan,	157,	134,	92
000137,	797.755554,	441.511108,	nan,	nan,	nan,	168,	139,	97
000138,	733.519226,	438.826935,	nan,	nan,	nan,	166,	139,	96
000139,	673.098022,	435.450989,	nan,	nan,	nan,	174,	143,	97
000140,	604.000000,	426.500000,	nan,	nan,	nan,	177,	143,	92
000141,	555.547607,	410.880951,	nan,	nan,	nan,	170,	137,	92
000142,	547.849976,	416.524994,	nan,	nan,	nan,	173,	141,	100
000143,	557.301880,	402.188690,	nan,	nan,	nan,	165,	135,	98
000144,	620.818176,	411.863647,	nan,	nan,	nan,	163,	135,	95
000145,	657.521729,	416.391296,	nan,	nan,	nan,	166,	137,	97
000146,	670.116272,	411.000000,	nan,	nan,	nan,	166,	134,	99
000147,	703.604187,	438.020844,	-74.797649,	-125.686580,	1241.508675,	168,	136,	95
000148,	652.796875,	440.562500,	-113.041297,	-122.436407,	1228.683662,	169,	139,	91
000149,	559.016113,	419.080658,	nan,	nan,	nan,	176,	142,	97
000150,	403.250000,	299.875000,	nan,	nan,	nan,	46,	51,	54
000151,	341.818176,	271.409088,	-418.589438,	-300.196729,	1461.740875,	41,	47,	47
000152,	327.571442,	239.380951,	-442.004038,	-337.395090,	1496.959591,	62,	63,	65
000153,	338.937500,	189.187500,	-449.992196,	-400.948719,	1561.583328,	73,	73,	72
000154,	332.600006,	203.399994,	-451.813378,	-383.374392,	1546.644020,	68,	68,	66
000155,	301.727264,	258.045441,	nan,	nan,	nan,	66,	68,	65
000156,	271.687500,	258.062500,	nan,	nan,	nan,	71,	73,	72
000157,	284.000000,	240.000000,	nan,	nan,	nan,	67,	69,	68
000158,	333.235291,	246.764709,	nan,	nan,	nan,	60,	61,	63
000159,	343.500000,	249.500000,	nan,	nan,	nan,	55,	56,	58
000160,	341.411774,	242.882355,	nan,	nan,	nan,	66,	67,	69
000161,	345.666656,	222.166672,	nan,	nan,	nan,	64,	66,	65
000162,	364.875000,	203.500000,	nan,	nan,	nan,	61,	63,	62
000163,	370.125000,	167.500000,	nan,	nan,	nan,	67,	67,	67
000164,	378.571442,	152.214279,	nan,	nan,	nan,	63,	65,	64
000165,	405.562500,	148.750000,	-419.246705,	-479.632579,	1700.636292,	63,	64,	66
000167,	515.500000,	155.800003,	-322.096860,	-502.901333,	1811.441040,	27,	32,	36
000168,	561.250000,	162.437500,	-261.677304,	-479.581886,	1753.648949,	25,	30,	34
000169,	588.894714,	156.421051,	-224.072271,	-470.825456,	1698.278809,	35,	40,	43
000170,	615.000000,	122.000000,	-191.498128,	-494.789758,	1656.200027,	46,	50,	51
000171,	650.500000,	104.000000,	-151.394403,	-502.285109,	1620.274544,	41,	45,	47
000172,	703.666687,	44.636364,	-94.011869,	-541.980473,	1561.443138,	64,	64,	66
000173,	738.677429,	40.290321,	-59.759503,	-545.443065,	1559.217167,	57,	58,	62
000174,	840.647034,	174.500000,	38.895040,	-407.159834,	1531.035805,	45,	50,	53
000175,	838.684204,	84.263161,	35.757632,	-476.719832,	1478.955364,	51,	55,	56
000176,	887.243225,	30.297297,	80.377630,	-524.870012,	1474.088192,	58,	60,	59
000177,	965.612244,	26.897959,	158.379770,	-548.074036,	1530.126190,	58,	62,	63
000178,	991.678589,	194.964279,	176.973442,	-373.962284,	1477.251625,	30,	38,	41
000179,	907.183655,	68.897957,	95.043417,	-470.946377,	1418.774796,	46,	51,	54
000181,	763.666687,	105.541664,	-34.899475,	-474.945306,	1536.858463,	51,	52,	54
000182,	748.366638,	133.633331,	nan,	nan,	nan,	43,	49,	49
000183,	730.269226,	91.076920,	-65.582580,	-478.647915,	1504.818058,	45,	46,	49
000184,	765.000000,	21.411764,	-34.200933,	-565.378806,	1563.471222,	72,	72,	72
000185,	884.407410,	186.518524,	79.649015,	-390.171816,	1509.801388,	37,	42,	45
000186,	897.645142,	151.967743,	nan,	nan,	nan,	43,	48,	51
000187,	937.314270,	98.085716,	nan,	nan,	nan,	44,	50,	50
000188,	1059.452881,	153.301880,	230.278115,	-396.468140,	1420.084381,	48,	52,	55
000189,	1118.708374,	242.291672,	nan,	nan,	nan,	43,	48,	52
000190,	1170.566650,	178.966660,	312.537570,	-355.101389,	1349.447155,	46,	51,	54
000191,	1231.750000,	234.833328,	nan,	nan,	nan,	38,	44,	44
000192,	1283.714233,	259.285706,	nan,	nan,	nan,	41,	46,	49
000193,	1304.838745,	296.548401,	421.540672,	-253.382278,	1336.001015,	35,	40,	43
000194,	1294.038452,	329.884613,	408.604028,	-223.404139,	1323.310852,	51,	55,	56
000195,	1285.552612,	316.947357,	401.955403,	-234.319693,	1324.529266,	46,	50,	53
000196,	1377.390259,	297.878052,	473.284973,	-247.648407,	1311.514950,	33,	39,	42
000197,	1395.520020,	289.679993,	nan,	nan,	nan,	37,	42,	46
000198,	1395.433350,	214.600006,	479.793498,	-310.550981,	1289.262009,	38,	43,	46
000199,	1425.806396,	267.741943,	505.563033,	-268.417504,	1292.573643,	40,	45,	49
000200,	1448.302979,	270.242432,	512.262193,	-260.560788,	1264.253807,	36,	44,	47
000201,	1528.239990,	176.240005,	559.056440,	-325.312762,	1228.290558,	37,	42,	46
000202,	1543.608643,	101.826088,	570.850328,	-382.436041,	1228.281212,	46,	51,	54
000204,	1528.525391,	261.406769,	559.985684,	-260.261845,	1229.850197,	37,	42,	46
000205,	1352.500000,	150.142853,	448.782921,	-365.408515,	1299.642849,	38,	43,	46
000206,	1398.199951,	250.419998,	494.515981,	-288.988497,	1322.677422,	32,	37,	41
000207,	1484.657104,	369.257141,	545.570296,	-183.867879,	1274.962997,	51,	55,	58
000208,	1535.212158,	495.303040,	nan,	nan,	nan,	45,	49,	50
000209,	1511.755615,	592.777771,	nan,	nan,	nan,	48,	53,	56
000210,	1399.036987,	556.203674,	440.177544,	-32.181918,	1175.693798,	47,	52,	55
000211,	1316.576904,	403.730774,	411.917468,	-156.504718,	1275.837040,	54,	60,	60
000212,	1446.282104,	466.923065,	502.323801,	-103.434261,	1243.602562,	54,	58,	61
000213,	1373.763672,	587.927246,	427.106306,	-8.986887,	1191.030598,	51,	56,	59
000214,	1201.038452,	533.057678,	nan,	nan,	nan,	48,	52,	53
000215,	1188.750000,	347.708344,	nan,	nan,	nan,	59,	60,	62
000216,	1283.800049,	271.233337,	397.929602,	-270.413340,	1316.013432,	34,	39,	42
000217,	1124.000000,	233.744186,	283.283977,	-320.229627,	1398.933220,	44,	49,	52
000218,	1054.938721,	364.224487,	222.904215,	-206.148973,	1398.950863,	65,	67,	66
000219,	1053.153809,	519.846130,	210.976003,	-66.799481,	1333.424950,	45,	49,	52
000220,	1232.767090,	786.095886,	nan,	nan,	nan,	87,	84,	82
000221,	1317.439453,	757.621216,	nan,	nan,	nan,	91,	90,	86
000222,	1353.625000,	764.687500,	nan,	nan,	nan,	83,	82,	80
000223,	1362.977295,	838.000000,	nan,	nan,	nan,	61,	69,	71
000224,	1330.632690,	842.714294,	289.269816,	132.313596,	872.226143,	137,	145,	89
000225,	1280.419312,	870.483887,	nan,	nan,	nan,	54,	63,	62
000226,	1218.109375,	818.593750,	242.567553,	126.817895,	928.245354,	55,	65,	68
000227,	1166.470581,	794.274536,	222.354063,	117.875035,	970.791435,	104,	100,	91
000228,	1197.657104,	772.514282,	nan,	nan,	nan,	91,	90,	84
000229,	1243.190430,	623.142883,	327.596352,	17.106696,	1182.683849,	47,	52,	58
000230,	1058.127930,	653.476746,	nan,	nan,	nan,	89,	88,	81
000231,	1014.971802,	758.732422,	141.334138,	104.359315,	1051.926899,	106,	103,	91
000232,	1163.301025,	785.914001,	226.444279,	115.879557,	997.274494,	94,	88,	82
000233,	1258.969238,	724.230774,	305.413847,	82.667411,	1064.694786,	85,	83,	83
000234,	1267.730713,	737.230774,	308.619176,	90.547931,	1055.715752,	82,	80,	80
000235,	1228.396606,	776.672424,	269.618838,	111.191856,	1006.987762,	89,	89,	89
000236,	1180.015137,	801.893921,	227.763603,	121.005935,	958.966446,	103,	99,	88
000237,	1116.500000,	787.593750,	186.658212,	110.634799,	943.611813,	99,	94,	90
000238,	1043.977783,	764.633362,	146.635100,	98.947655,	961.629200,	100,	96,	86
000239,	978.734680,	736.897949,	110.600367,	84.711951,	990.074158,	82,	84,	76
000240,	864.367676,	629.867676,	46.725980,	21.681635,	1161.476898,	72,	70,	69
000241,	693.304321,	639.043457,	-77.997855,	28.541980,	1169.649696,	51,	52,	54
000242,	684.019592,	559.392151,	-85.992887,	-30.108414,	1186.309147,	53,	55,	54
000243,	725.307678,	475.092316,	-55.081987,	-92.113396,	1179.922867,	58,	62,	65
000244,	633.484863,	243.303024,	-169.742811,	-363.611056,	1631.013870,	39,	43,	46
000245,	636.627441,	497.411774,	-123.435878,	-77.510372,	1208.877468,	53,	54,	56
000246,	515.974365,	521.205139,	-220.370311,	-61.135496,	1241.410828,	51,	55,	56
000247,	588.326904,	478.076935,	-161.583120,	-93.071390,	1221.378613,	52,	56,	57
000248,	497.750000,	269.625000,	-318.775225,	-348.437932,	1687.478447,	32,	39,	42
000249,	642.603149,	458.492065,	-120.298702,	-108.154774,	1222.882938,	175,	144,	94
000250,	648.659119,	465.022736,	-114.325572,	-101.964207,	1208.668232,	76,	76,	74
000251,	504.600006,	270.200012,	-313.555776,	-350.070051,	1698.338699,	27,	35,	38
000252,	615.833313,	407.291656,	-151.345548,	-158.364959,	1314.857101,	161,	136,	91
000253,	580.500000,	363.500000,	-194.093709,	-209.126024,	1414.806080,	156,	127,	95
000254,	591.960022,	376.040009,	-180.455685,	-194.264843,	1387.853909,	164,	132,	83
000255,	649.595764,	463.914886,	-113.612133,	-102.795775,	1208.605671,	135,	130,	106
000256,	600.890930,	461.018188,	-151.057764,	-105.441112,	1213.869476,	59,	65,	63
000257,	516.450012,	432.674988,	-223.011417,	-131.600739,	1258.396339,	175,	141,	94
000258,	446.277771,	422.833344,	-281.077891,	-140.781738,	1271.406174,	54,	55,	60
000259,	307.666656,	338.285706,	-454.291875,	-241.492231,	1476.371670,	45,	49,	50
000260,	291.933319,	376.200012,	-463.202097,	-204.037437,	1458.712769,	42,	47,	50
000261,	281.222229,	423.777771,	-473.294654,	-160.772191,	1459.722233,	31,	36,	40
000262,	285.230774,	469.794861,	-478.477588,	-121.025574,	1487.198734,	46,	50,	51
000263,	427.485291,	630.073547,	-278.819996,	22.509464,	1197.568798,	77,	73,	70
000264,	482.698120,	698.981140,	-218.889275,	68.281694,	1103.752804,	93,	89,	80
000265,	488.796875,	731.046875,	-207.592479,	87.416685,	1067.302799,	93,	87,	87
000266,	422.730774,	719.615356,	-254.399076,	80.658676,	1078.907299,	92,	90,	87
000267,	404.339294,	697.625000,	-272.971761,	67.352830,	1103.862000,	106,	100,	88
000268,	436.333344,	714.105286,	-246.942521,	77.481524,	1086.456585,	95,	90,	86
000269,	472.510193,	737.346924,	-217.814244,	91.349764,	1064.163780,	93,	92,	87
000270,	502.981476,	742.388916,	-197.466321,	94.664181,	1063.725281,	87,	84,	78
000271,	556.688904,	724.222229,	-165.473257,	84.482201,	1088.142776,	96,	94,	90
000272,	589.770813,	725.750000,	-144.125258,	86.209491,	1096.900082,	94,	89,	86
000273,	683.203369,	773.847473,	-73.756725,	109.784162,	1010.395241,	101,	94,	83
000274,	590.750000,	705.775024,	-145.171807,	73.383758,	1110.035324,	88,	85,	80
000275,	554.169800,	714.245300,	-167.967648,	78.060036,	1093.227100,	92,	91,	86
000276,	511.555542,	721.857117,	-194.844637,	82.314654,	1080.802250,	84,	84,	76
000277,	421.646149,	710.830750,	-257.691783,	75.485352,	1089.738750,	104,	99,	95
000278,	422.962250,	788.886780,	nan,	nan,	nan,	36,	40,	43
000279,	400.404755,	869.642883,	nan,	nan,	nan,	29,	34,	38
000280,	440.631592,	897.868408,	nan,	nan,	nan,	34,	39,	42
000281,	410.533325,	886.044434,	nan,	nan,	nan,	31,	36,	40
000282,	367.270844,	820.437500,	nan,	nan,	nan,	30,	35,	39
000283,	366.071442,	795.666687,	nan,	nan,	nan,	24,	29,	32
000284,	409.735840,	824.735840,	nan,	nan,	nan,	34,	39,	42
000285,	449.740753,	819.185181,	nan,	nan,	nan,	18,	23,	27
000286,	411.416656,	814.979187,	nan,	nan,	nan,	36,	41,	45
000287,	422.545441,	797.000000,	nan,	nan,	nan,	39,	44,	47
000288,	392.250000,	868.718750,	nan,	nan,	nan,	27,	32,	36
000289,	476.840912,	926.772705,	nan,	nan,	nan,	32,	37,	40
000290,	445.932190,	856.983032,	nan,	nan,	nan,	28,	33,	36
000291,	221.348831,	759.162781,	nan,	nan,	nan,	34,	39,	42
000292,	461.681824,	875.454529,	nan,	nan,	nan,	27,	32,	36
000293,	712.113647,	948.613647,	nan,	nan,	nan,	31,	36,	39
000294,	824.984375,	981.562500,	nan,	nan,	nan,	34,	39,	43
000295,	899.652161,	978.579712,	nan,	nan,	nan,	38,	43,	47
000296,	901.041077,	1024.328735,	nan,	nan,	nan,	38,	43,	47
000297,	588.290344,	1013.951599,	nan,	nan,	nan,	38,	43,	47
000298,	616.333313,	1112.254883,	nan,	nan,	nan,	44,	49,	52
000299,	417.487183,	1084.487183,	nan,	nan,	nan,	40,	44,	47
000300,	428.147552,	1000.737732,	nan,	nan,	nan,	35,	40,	43
000301,	359.666656,	929.833313,	nan,	nan,	nan,	30,	35,	39
000302,	263.859985,	946.859985,	nan,	nan,	nan,	40,	44,	45
000303,	163.757568,	974.515137,	nan,	nan,	nan,	40,	44,	47
000304,	209.034485,	1196.517212,	nan,	nan,	nan,	45,	51,	52
000305,	230.636368,	1185.833374,	nan,	nan,	nan,	37,	42,	45
000306,	372.106384,	1015.382996,	nan,	nan,	nan,	36,	41,	44
000307,	190.384613,	925.000000,	nan,	nan,	nan,	34,	39,	43
000308,	151.500000,	822.781250,	nan,	nan,	nan,	18,	23,	27
000309,	233.477615,	786.776123,	nan,	nan,	nan,	34,	39,	42
000310,	140.538467,	684.230774,	nan,	nan,	nan,	38,	42,	45
000311,	128.829269,	563.585388,	nan,	nan,	nan,	93,	90,	86
000312,	317.086212,	557.396545,	nan,	nan,	nan,	80,	79,	77
000313,	374.299988,	565.650024,	nan,	nan,	nan,	67,	66,	64
000314,	260.703705,	477.481476,	nan,	nan,	nan,	46,	47,	49
000315,	243.000000,	465.000000,	nan,	nan,	nan,	15,	20,	24
000316,	279.500000,	444.000000,	nan,	nan,	nan,	18,	23,	27
000317,	301.666656,	434.916656,	nan,	nan,	nan,	19,	27,	30
000318,	505.750000,	503.527771,	-232.115888,	-76.101061,	1262.142467,	51,	53,	52
000319,	625.636353,	539.363647,	-123.719990,	-43.024616,	1135.282421,	53,	55,	57
000320,	619.333313,	507.488892,	nan,	nan,	nan,	53,	57,	58
000321,	581.439026,	477.341461,	-169.902062,	-95.350685,	1243.787003,	51,	55,	56
000322,	654.104187,	522.416687,	nan,	nan,	nan,	53,	55,	54
000323,	585.258606,	540.224121,	nan,	nan,	nan,	50,	54,	55
000324,	397.571442,	560.265320,	nan,	nan,	nan,	71,	71,	69
000325,	443.409637,	671.578308,	nan,	nan,	nan,	84,	78,	73
000326,	363.851837,	725.944458,	nan,	nan,	nan,	79,	78,	76
000327,	389.154938,	814.436646,	nan,	nan,	nan,	34,	39,	43
000328,	453.925385,	767.791016,	nan,	nan,	nan,	65,	67,	66
000329,	355.272736,	677.409119,	nan,	nan,	nan,	94,	91,	86
000330,	801.969727,	822.212097,	nan,	nan,	nan,	98,	92,	87
000331,	933.560974,	905.402466,	nan,	nan,	nan,	56,	56,	56
000332,	905.485291,	950.147034,	nan,	nan,	nan,	42,	46,	47
000333,	761.173889,	954.336975,	nan,	nan,	nan,	41,	46,	49
000334,	1007.034485,	967.982788,	nan,	nan,	nan,	40,	45,	48
000335,	1146.529419,	991.941162,	nan,	nan,	nan,	45,	50,	53
000336,	1138.482788,	904.431030,	nan,	nan,	nan,	90,	89,	86
000337,	979.986084,	745.819458,	nan,	nan,	nan,	103,	93,	92
000338,	500.459778,	668.551697,	nan,	nan,	nan,	91,	91,	79
000339,	182.611115,	483.888885,	nan,	nan,	nan,	21,	26,	30
000340,	301.648651,	288.054047,	nan,	nan,	nan,	62,	64,	63
000341,	308.074066,	162.925919,	nan,	nan,	nan,	76,	75,	71
000342,	290.892853,	226.571426,	nan,	nan,	nan,	65,	66,	65
000343,	431.772736,	231.909088,	nan,	nan,	nan,	52,	56,	57
000344,	474.562500,	249.125000,	nan,	nan,	nan,	41,	45,	46
000345,	665.328552,	428.542847,	nan,	nan,	nan,	165,	135,	98
000346,	547.510620,	461.361694,	nan,	nan,	nan,	60,	61,	65
000347,	302.600006,	374.799988,	nan,	nan,	nan,	33,	38,	42
000348,	369.250000,	243.416672,	nan,	nan,	nan,	54,	57,	59
000350,	448.100006,	251.899994,	nan,	nan,	nan,	47,	51,	54
000351,	324.588226,	247.117645,	nan,	nan,	nan,	65,	66,	68
000352,	243.375000,	215.000000,	nan,	nan,	nan,	69,	69,	69
000353,	396.111115,	81.333336,	nan,	nan,	nan,	65,	67,	66
000354,	220.083328,	130.666672,	nan,	nan,	nan,	60,	64,	65
000355,	89.973686,	168.263153,	nan,	nan,	nan,	35,	40,	46
000356,	186.219513,	161.463409,	nan,	nan,	nan,	57,	61,	62
000357,	401.750000,	220.550003,	nan,	nan,	nan,	56,	60,	61
000358,	396.600006,	272.600006,	nan,	nan,	nan,	42,	48,	48
000359,	349.937500,	323.312500,	nan,	nan,	nan,	47,	51,	54
000360,	319.666656,	338.000000,	nan,	nan,	nan,	42,	46,	48
000361,	317.090912,	351.909088,	nan,	nan,	nan,	43,	47,	48
000362,	314.399994,	359.066681,	-440.851168,	-218.730918,	1452.557373,	38,	42,	45
000363,	287.870972,	349.516144,	-441.414923,	-215.897374,	1379.074097,	47,	51,	52
000364,	161.625000,	297.250000,	-537.670310,	-254.990697,	1347.597408,	22,	27,	31
000365,	281.274994,	278.299988,	nan,	nan,	nan,	61,	62,	64
000366,	569.436340,	450.799988,	-173.749998,	-112.435333,	1205.740738,	192,	147,	105
000367,	552.941162,	486.078430,	-187.065546,	-86.257997,	1211.472034,	56,	60,	59
000368,	295.307678,	385.512817,	-441.903112,	-187.802646,	1400.942612,	38,	42,	46
000369,	349.559998,	255.880005,	-424.277526,	-324.132802,	1507.068729,	56,	57,	59
000370,	422.952393,	247.761902,	-381.367249,	-356.273510,	1618.330383,	45,	49,	50
000371,	593.571411,	376.507935,	nan,	nan,	nan,	159,	128,	82
000372,	682.195679,	511.956512,	-88.536352,	-66.169468,	1202.486992,	54,	55,	57
000373,	498.411774,	479.323517,	-232.986084,	-93.226256,	1236.048698,	53,	57,	57
000374,	313.458344,	420.250000,	-448.185372,	-165.579493,	1473.864746,	25,	30,	34
000375,	337.045441,	364.045441,	-428.324613,	-218.304677,	1480.316734,	33,	38,	41
000376,	497.416656,	493.500000,	-234.937440,	-82.690729,	1242.302036,	59,	61,	59
000377,	530.567566,	533.243225,	-209.385411,	-51.879035,	1243.416214,	57,	61,	61
000378,	528.254883,	522.176453,	-212.578332,	-60.879106,	1251.633644,	48,	51,	52
000379,	520.432434,	503.108093,	nan,	nan,	nan,	59,	60,	62
000380,	424.450714,	539.211243,	-313.026899,	-50.668493,	1333.627987,	73,	72,	70
000381,	487.340424,	666.659546,	-224.850665,	47.938539,	1150.647831,	96,	89,	73
000382,	470.976746,	676.209290,	-233.464988,	54.075816,	1135.311794,	97,	92,	86
000383,	420.487183,	663.564087,	-272.133608,	45.579289,	1147.296619,	87,	88,	83
000384,	402.609741,	657.512207,	nan,	nan,	nan,	96,	90,	84
000385,	367.613647,	636.090881,	-318.563612,	26.590204,	1178.810978,	84,	81,	74
000386,	322.500000,	600.304321,	-366.861712,	0.233809,	1229.274845,	83,	79,	76
000387,	317.179474,	567.153870,	-388.795742,	-26.449653,	1288.414955,	82,	78,	78
000388,	308.690491,	538.666687,	nan,	nan,	nan,	84,	83,	81
000389,	259.833344,	467.916656,	-492.946458,	-120.536911,	1460.131550,	19,	24,	28
000390,	273.500000,	412.777771,	nan,	nan,	nan,	32,	37,	40
000391,	252.391312,	385.913055,	-486.802660,	-190.314897,	1422.337246,	36,	41,	44
000392,	206.391312,	400.652161,	-526.052926,	-176.661012,	1417.911625,	21,	26,	30
000393,	104.244896,	525.244873,	-588.379020,	-63.218145,	1353.071499,	85,	84,	78
000394,	197.659576,	567.276611,	-482.016698,	-26.186552,	1280.383396,	92,	86,	86
000395,	356.945465,	580.527283,	-363.236081,	-15.964611,	1311.752129,	75,	75,	73
000396,	431.648163,	625.259277,	nan,	nan,	nan,	77,	73,	70
000397,	369.385712,	703.928589,	-304.442538,	73.477087,	1131.193447,	92,	87,	81
000398,	219.909088,	685.145447,	-418.139430,	61.374288,	1153.307247,	59,	60,	62
000399,	114.119049,	701.452393,	-503.257352,	74.439537,	1173.981762,	39,	44,	47
000400,	207.018875,	741.924500,	-416.780779,	99.752588,	1124.570751,	39,	44,	48
000401,	506.238098,	807.127014,	-194.676134,	137.263158,	1060.320663,	55,	55,	57
000402,	645.158752,	832.968262,	-99.216438,	149.277286,	1025.219727,	59,	61,	60
000403,	678.846130,	814.938477,	nan,	nan,	nan,	83,	82,	78
000404,	718.654541,	797.781799,	-52.937282,	128.710699,	1041.233921,	100,	98,	86
000405,	789.644043,	777.067810,	nan,	nan,	nan,	100,	91,	84
000406,	759.719299,	739.035095,	-27.973596,	96.555212,	1111.146355,	95,	91,	79
000407,	658.718750,	677.156250,	nan,	nan,	nan,	69,	70,	69
000408,	622.750000,	594.096130,	-144.739026,	-4.820989,	1306.529999,	46,	50,	51
000409,	654.529419,	520.823547,	-113.605416,	-61.832941,	1249.521828,	56,	58,	57
